OCCUR_DATE,BORO,STATISTICAL_MURDER_FLAG,VIC_AGE_GROUP,VIC_SEX,VIC_RACE,Latitude,Longitude
7/20/2020,QUEENS,FALSE,25-44,M,BLACK,40.59596461,-73.77107953
7/20/2020,BROOKLYN,FALSE,<18,M,BLACK,40.67792843,-73.92835795
7/20/2020,BRONX,TRUE,18-24,M,WHITE HISPANIC,40.87755387,-73.8729397
7/20/2020,BRONX,TRUE,18-24,M,WHITE HISPANIC,40.87755387,-73.8729397
7/20/2020,BRONX,TRUE,18-24,M,WHITE HISPANIC,40.87755387,-73.8729397
7/19/2020,BRONX,FALSE,18-24,M,BLACK,40.80902939,-73.92060334
7/19/2020,BRONX,FALSE,25-44,M,BLACK,40.87807472,-73.82595788
7/19/2020,BRONX,FALSE,25-44,M,BLACK,40.82342297,-73.90158351
7/19/2020,BROOKLYN,FALSE,18-24,M,BLACK,40.66165186,-73.90965991
7/19/2020,BRONX,FALSE,25-44,M,BLACK,40.87807472,-73.82595788
7/19/2020,BRONX,FALSE,18-24,M,BLACK,40.82338673,-73.87016977
7/19/2020,BROOKLYN,FALSE,25-44,M,BLACK,40.64165978,-73.90377531
7/19/2020,BROOKLYN,FALSE,18-24,M,BLACK,40.65928445,-73.88899767
7/19/2020,BROOKLYN,FALSE,25-44,M,BLACK,40.66853275,-73.89016825
7/19/2020,BROOKLYN,FALSE,25-44,M,BLACK,40.67752877,-73.91081506
7/18/2020,BROOKLYN,FALSE,25-44,M,BLACK,40.64013341,-73.89522302
7/18/2020,BROOKLYN,TRUE,18-24,M,BLACK,40.67565847,-73.94995967
7/18/2020,BROOKLYN,FALSE,45-64,M,BLACK,40.68184268,-73.91697826
7/18/2020,BROOKLYN,FALSE,25-44,M,BLACK,40.68376548,-73.97098738
7/18/2020,BRONX,FALSE,25-44,M,BLACK,40.83690972,-73.89057331
7/18/2020,BRONX,FALSE,25-44,M,WHITE HISPANIC,40.85610189,-73.88611707
7/17/2020,BROOKLYN,FALSE,45-64,M,BLACK,40.6842808,-73.98934396
7/17/2020,BRONX,FALSE,25-44,M,BLACK,40.85227107,-73.92058584
7/17/2020,MANHATTAN,FALSE,18-24,M,BLACK,40.80543746,-73.9399194
7/17/2020,BRONX,FALSE,<18,M,BLACK,40.89387906,-73.83928124
7/17/2020,BRONX,FALSE,25-44,M,BLACK HISPANIC,40.8596265,-73.89523196
7/17/2020,BRONX,FALSE,25-44,M,WHITE HISPANIC,40.85885141,-73.90529686
7/17/2020,BRONX,FALSE,25-44,M,WHITE HISPANIC,40.85885141,-73.90529686
7/17/2020,BROOKLYN,FALSE,25-44,M,WHITE HISPANIC,40.6842808,-73.98934396
7/17/2020,BRONX,FALSE,25-44,M,WHITE HISPANIC,40.85885141,-73.90529686
7/16/2020,BROOKLYN,FALSE,18-24,M,BLACK,40.68700039,-73.93734365
7/16/2020,BROOKLYN,FALSE,45-64,M,BLACK,40.67984616,-73.93938357
7/16/2020,BROOKLYN,FALSE,18-24,M,BLACK,40.6605194,-73.88345375
7/16/2020,BROOKLYN,FALSE,<18,M,BLACK,40.6258988,-73.93441526
7/16/2020,MANHATTAN,FALSE,18-24,M,BLACK,40.71156374,-73.98834382
7/16/2020,BROOKLYN,FALSE,25-44,M,BLACK,40.67123673,-73.87722085
7/16/2020,BROOKLYN,FALSE,25-44,M,BLACK,40.67984616,-73.93938357
7/16/2020,BRONX,FALSE,25-44,M,BLACK HISPANIC,40.86226749,-73.89588578
7/16/2020,MANHATTAN,FALSE,25-44,M,BLACK HISPANIC,40.78970975,-73.96797295
7/16/2020,BRONX,FALSE,18-24,M,BLACK HISPANIC,40.85150771,-73.88382239
7/16/2020,BRONX,FALSE,25-44,M,WHITE HISPANIC,40.83457097,-73.87485192
7/15/2020,BROOKLYN,TRUE,25-44,M,BLACK,40.67225108,-73.96103191
7/15/2020,BROOKLYN,FALSE,<18,M,BLACK,40.66731634,-73.91793896
7/15/2020,BROOKLYN,FALSE,45-64,F,BLACK,40.67225108,-73.96103191
7/15/2020,BROOKLYN,FALSE,25-44,F,BLACK,40.66902219,-73.95916111
7/15/2020,BROOKLYN,FALSE,25-44,M,BLACK,40.6706974,-73.89071983
7/15/2020,BROOKLYN,FALSE,25-44,M,BLACK,40.66902219,-73.95916111
7/15/2020,BROOKLYN,TRUE,45-64,F,BLACK,40.67225108,-73.96103191
7/15/2020,BRONX,FALSE,25-44,M,BLACK,40.85227107,-73.92058584
7/15/2020,BROOKLYN,FALSE,25-44,M,BLACK,40.67225108,-73.96103191
7/15/2020,BROOKLYN,FALSE,18-24,M,BLACK,40.66902219,-73.95916111
7/15/2020,BRONX,FALSE,<18,M,WHITE HISPANIC,40.84046996,-73.89117281
7/15/2020,BROOKLYN,FALSE,18-24,M,WHITE HISPANIC,40.67905615,-73.88444279
7/14/2020,QUEENS,TRUE,25-44,M,BLACK,40.59728291,-73.76193003
7/14/2020,BRONX,FALSE,<18,M,BLACK,40.84508109,-73.89265008
7/14/2020,BROOKLYN,FALSE,18-24,M,BLACK,40.66544466,-73.9516135
7/14/2020,BROOKLYN,FALSE,25-44,M,BLACK,40.66967389,-73.9168616
7/14/2020,BROOKLYN,FALSE,25-44,M,BLACK,40.69281995,-73.93886197
7/14/2020,BROOKLYN,FALSE,18-24,M,BLACK,40.65290101,-73.89402764
7/14/2020,BROOKLYN,FALSE,25-44,M,BLACK,40.66427898,-73.89193651
7/14/2020,BRONX,FALSE,25-44,M,WHITE HISPANIC,40.84599425,-73.88446815
7/14/2020,BRONX,FALSE,25-44,F,WHITE HISPANIC,40.84508109,-73.89265008
7/14/2020,BRONX,FALSE,<18,M,WHITE HISPANIC,40.84815483,-73.88656623
7/14/2020,MANHATTAN,TRUE,18-24,M,WHITE HISPANIC,40.80088689,-73.96076269
7/13/2020,STATEN ISLAND,FALSE,25-44,M,BLACK,40.6344128,-74.11896343
7/13/2020,BROOKLYN,FALSE,18-24,M,BLACK,40.66692898,-73.89560853
7/13/2020,BROOKLYN,FALSE,18-24,M,BLACK,40.64455468,-73.88769971
7/13/2020,BROOKLYN,FALSE,18-24,M,BLACK,40.63348814,-73.88922703
7/13/2020,BROOKLYN,FALSE,18-24,M,BLACK,40.6565982,-73.88162814
7/13/2020,BROOKLYN,FALSE,18-24,F,BLACK,40.63287414,-73.8977699
7/13/2020,BROOKLYN,FALSE,18-24,M,BLACK,40.66305448,-73.91097206
7/13/2020,QUEENS,FALSE,25-44,F,BLACK,40.70138783,-73.75230028
7/13/2020,BROOKLYN,FALSE,45-64,M,BLACK,40.65399947,-73.89636465
7/13/2020,MANHATTAN,TRUE,<18,M,BLACK,40.78884425,-73.94617644
7/13/2020,BROOKLYN,FALSE,25-44,M,BLACK,40.66081576,-73.90992146
7/13/2020,BROOKLYN,FALSE,18-24,M,BLACK,40.66469284,-73.88918467
7/13/2020,BROOKLYN,FALSE,25-44,M,BLACK,40.68886864,-73.94066108
7/13/2020,BROOKLYN,TRUE,18-24,M,BLACK,40.65290101,-73.89402764
7/13/2020,BRONX,FALSE,<18,M,BLACK HISPANIC,40.85674293,-73.90278092
7/13/2020,MANHATTAN,FALSE,18-24,M,WHITE HISPANIC,40.86300382,-73.92425452
7/13/2020,BROOKLYN,FALSE,18-24,M,WHITE HISPANIC,40.63348814,-73.88922703
7/12/2020,STATEN ISLAND,FALSE,25-44,M,BLACK,40.6380787,-74.13184297
7/12/2020,BROOKLYN,FALSE,25-44,M,BLACK,40.68593572,-73.94007844
7/12/2020,BROOKLYN,TRUE,<18,M,BLACK,40.68593572,-73.94007844
7/12/2020,BROOKLYN,TRUE,25-44,M,BLACK,40.68593572,-73.94007844
7/12/2020,BROOKLYN,FALSE,<18,M,BLACK,40.68593572,-73.94007844
7/12/2020,BROOKLYN,FALSE,45-64,M,BLACK,40.6989125,-73.94991472
7/12/2020,BRONX,FALSE,45-64,M,BLACK,40.85093856,-73.89228978
7/12/2020,BROOKLYN,FALSE,18-24,M,BLACK,40.66304419,-73.90565663
7/12/2020,BROOKLYN,FALSE,<18,M,BLACK,40.67288087,-73.92368951
7/12/2020,BROOKLYN,TRUE,18-24,M,BLACK,40.58615896,-73.9381698
7/12/2020,QUEENS,FALSE,25-44,M,BLACK HISPANIC,40.76023436,-73.84899417
7/12/2020,MANHATTAN,FALSE,25-44,M,BLACK HISPANIC,40.72278825,-73.9813461
7/12/2020,MANHATTAN,FALSE,<18,M,BLACK HISPANIC,40.82034874,-73.94002245
7/12/2020,QUEENS,FALSE,25-44,M,WHITE HISPANIC,40.76023436,-73.84899417
7/12/2020,BROOKLYN,FALSE,18-24,M,WHITE HISPANIC,40.67080373,-73.91845265
7/11/2020,QUEENS,FALSE,<18,M,BLACK,40.59763718,-73.78658843
7/11/2020,QUEENS,FALSE,18-24,M,BLACK,40.59763718,-73.78658843
7/11/2020,MANHATTAN,FALSE,25-44,M,BLACK,40.78456157,-73.94377247
7/11/2020,BRONX,FALSE,18-24,M,BLACK,40.86502854,-73.89276136
7/11/2020,BROOKLYN,FALSE,18-24,M,BLACK,40.6667458,-73.90223237
7/11/2020,QUEENS,FALSE,25-44,M,BLACK,40.68984821,-73.78633341
7/11/2020,BROOKLYN,FALSE,25-44,M,BLACK,40.65238931,-73.88375626
7/11/2020,MANHATTAN,FALSE,18-24,M,WHITE HISPANIC,40.86163861,-73.92796552
7/11/2020,BROOKLYN,FALSE,18-24,M,WHITE HISPANIC,40.60526207,-73.9808698
7/11/2020,BROOKLYN,FALSE,18-24,M,WHITE HISPANIC,40.60526207,-73.9808698
7/11/2020,QUEENS,FALSE,18-24,M,WHITE HISPANIC,40.60327508,-73.75310453
7/11/2020,BROOKLYN,FALSE,18-24,M,WHITE HISPANIC,40.60526207,-73.9808698
7/11/2020,QUEENS,FALSE,25-44,M,WHITE HISPANIC,40.60628977,-73.75421927
7/11/2020,BRONX,FALSE,25-44,M,WHITE HISPANIC,40.83521138,-73.87102914
7/10/2020,BROOKLYN,TRUE,18-24,M,BLACK,40.67798415,-73.89637875
7/10/2020,MANHATTAN,FALSE,18-24,M,BLACK,40.82482363,-73.93675929
7/10/2020,BRONX,FALSE,25-44,M,BLACK,40.81362269,-73.91571925
7/10/2020,BROOKLYN,FALSE,18-24,M,BLACK,40.63695528,-73.91743494
7/10/2020,BROOKLYN,FALSE,25-44,M,BLACK,40.67602727,-73.9485322
7/10/2020,BRONX,FALSE,<18,M,WHITE HISPANIC,40.83186264,-73.85707763
7/9/2020,MANHATTAN,TRUE,<18,M,ASIAN / PACIFIC ISLANDER,40.79792604,-73.96384775
7/9/2020,MANHATTAN,FALSE,<18,M,ASIAN / PACIFIC ISLANDER,40.79792604,-73.96384775
7/9/2020,MANHATTAN,FALSE,25-44,M,BLACK,40.79792604,-73.96384775
7/9/2020,BROOKLYN,FALSE,25-44,M,BLACK,40.67423296,-73.93200055
7/9/2020,MANHATTAN,TRUE,25-44,M,BLACK,40.79792604,-73.96384775
7/9/2020,BROOKLYN,FALSE,45-64,F,BLACK,40.67316449,-73.90776791
7/9/2020,QUEENS,FALSE,18-24,F,BLACK,40.59646224,-73.77246484
7/9/2020,BROOKLYN,FALSE,18-24,M,BLACK HISPANIC,40.65690634,-73.88509138
7/9/2020,BROOKLYN,FALSE,25-44,M,WHITE,40.67423296,-73.93200055
7/9/2020,BROOKLYN,FALSE,25-44,M,WHITE HISPANIC,40.7364357,-73.95691257
7/8/2020,BROOKLYN,FALSE,18-24,M,ASIAN / PACIFIC ISLANDER,40.68306675,-73.95198335
7/8/2020,BROOKLYN,FALSE,25-44,M,BLACK,40.64893997,-73.88494744
7/8/2020,MANHATTAN,TRUE,25-44,M,BLACK,40.79732227,-73.93150666
7/8/2020,BROOKLYN,FALSE,45-64,M,BLACK,40.66420867,-73.88775155
7/8/2020,BROOKLYN,FALSE,45-64,M,BLACK HISPANIC,40.66905782,-73.91058059
7/7/2020,BROOKLYN,FALSE,25-44,F,BLACK,40.6675324,-73.86424962
7/7/2020,BROOKLYN,TRUE,25-44,F,BLACK,40.6675324,-73.86424962
7/7/2020,BROOKLYN,FALSE,25-44,F,BLACK,40.6675324,-73.86424962
7/7/2020,BROOKLYN,TRUE,25-44,F,BLACK,40.6675324,-73.86424962
7/7/2020,QUEENS,FALSE,25-44,M,BLACK,40.61003632,-73.75358825
7/7/2020,BROOKLYN,TRUE,25-44,F,BLACK,40.6675324,-73.86424962
7/7/2020,BROOKLYN,FALSE,25-44,F,BLACK,40.6675324,-73.86424962
7/7/2020,BROOKLYN,FALSE,25-44,F,BLACK,40.63410156,-73.95797281
7/7/2020,QUEENS,FALSE,25-44,M,BLACK,40.71344502,-73.76118779
7/7/2020,BROOKLYN,TRUE,25-44,M,BLACK,40.6672999,-73.92575214
7/7/2020,BRONX,FALSE,<18,M,BLACK HISPANIC,40.84633743,-73.887341
7/7/2020,BROOKLYN,TRUE,25-44,M,WHITE HISPANIC,40.6675324,-73.86424962
7/7/2020,BROOKLYN,FALSE,25-44,M,WHITE HISPANIC,40.6675324,-73.86424962
7/7/2020,BROOKLYN,TRUE,25-44,M,WHITE HISPANIC,40.6675324,-73.86424962
7/7/2020,BROOKLYN,FALSE,25-44,M,WHITE HISPANIC,40.6675324,-73.86424962
7/7/2020,BROOKLYN,TRUE,25-44,M,WHITE HISPANIC,40.6675324,-73.86424962
7/7/2020,BROOKLYN,FALSE,25-44,M,WHITE HISPANIC,40.6675324,-73.86424962
7/6/2020,BROOKLYN,FALSE,<18,M,BLACK,40.67281206,-73.9387066
7/6/2020,BROOKLYN,FALSE,25-44,F,BLACK,40.69979933,-73.98373211
7/6/2020,QUEENS,FALSE,<18,M,BLACK,40.6860781,-73.78098065
7/6/2020,BROOKLYN,FALSE,25-44,M,BLACK,40.67032092,-73.90651623
7/6/2020,BROOKLYN,FALSE,65+,M,WHITE HISPANIC,40.69979933,-73.98373211
7/5/2020,BRONX,TRUE,25-44,M,BLACK,40.83858168,-73.91310997
7/5/2020,BROOKLYN,TRUE,18-24,M,BLACK,40.67109615,-73.90621008
7/5/2020,BRONX,FALSE,18-24,M,BLACK,40.81949854,-73.92180276
7/5/2020,MANHATTAN,FALSE,25-44,M,BLACK,40.81157524,-73.94272167
7/5/2020,BRONX,TRUE,25-44,M,BLACK,40.83855082,-73.90939779
7/5/2020,BROOKLYN,FALSE,25-44,M,BLACK,40.70392266,-73.94089542
7/5/2020,BRONX,FALSE,18-24,M,BLACK,40.83855082,-73.90939779
7/5/2020,BRONX,TRUE,18-24,M,BLACK,40.83855082,-73.90939779
7/5/2020,BRONX,FALSE,25-44,M,BLACK,40.83855082,-73.90939779
7/5/2020,BRONX,TRUE,25-44,M,BLACK,40.83858168,-73.91310997
7/5/2020,BROOKLYN,FALSE,25-44,M,BLACK,40.67303192,-73.95566992
7/5/2020,BRONX,FALSE,25-44,M,BLACK,40.83886143,-73.91030493
7/5/2020,MANHATTAN,TRUE,18-24,M,BLACK,40.80532306,-73.95750304
7/5/2020,BROOKLYN,FALSE,25-44,M,BLACK,40.63859069,-73.90852732
7/5/2020,BROOKLYN,FALSE,25-44,M,BLACK,40.65747454,-73.950288
7/5/2020,BROOKLYN,FALSE,25-44,F,BLACK,40.67472566,-73.9411234
7/5/2020,MANHATTAN,FALSE,18-24,M,BLACK,40.78673087,-73.94113066
7/5/2020,MANHATTAN,FALSE,25-44,M,BLACK,40.78673087,-73.94113066
7/5/2020,BROOKLYN,FALSE,18-24,M,BLACK,40.67281472,-73.87167393
7/5/2020,BROOKLYN,TRUE,18-24,M,BLACK,40.64031904,-73.93979039
7/5/2020,BROOKLYN,TRUE,25-44,M,BLACK,40.64031904,-73.93979039
7/5/2020,BROOKLYN,FALSE,25-44,M,BLACK,40.69066175,-73.93807425
7/5/2020,MANHATTAN,FALSE,25-44,M,BLACK,40.81915053,-73.93718378
7/5/2020,MANHATTAN,FALSE,18-24,M,BLACK,40.81258359,-73.95092852
7/5/2020,MANHATTAN,FALSE,<18,M,BLACK,40.79649346,-73.94643707
7/5/2020,BROOKLYN,FALSE,25-44,M,BLACK,40.70371992,-73.93809863
7/5/2020,BRONX,FALSE,18-24,M,BLACK,40.82906101,-73.92143537
7/5/2020,BROOKLYN,FALSE,18-24,M,BLACK,40.64031904,-73.93979039
7/5/2020,BROOKLYN,TRUE,25-44,M,BLACK,40.66757467,-73.90729486
7/5/2020,BROOKLYN,FALSE,18-24,F,BLACK,40.67281472,-73.87167393
7/5/2020,MANHATTAN,FALSE,18-24,F,BLACK,40.81915053,-73.93718378
7/5/2020,BROOKLYN,FALSE,25-44,M,BLACK,40.64031904,-73.93979039
7/5/2020,STATEN ISLAND,TRUE,45-64,M,BLACK,40.62314067,-74.08284714
7/5/2020,MANHATTAN,FALSE,25-44,M,BLACK,40.81915053,-73.93718378
7/5/2020,MANHATTAN,FALSE,25-44,M,BLACK,40.7867924,-73.94713415
7/5/2020,BRONX,FALSE,25-44,F,BLACK,40.9033806,-73.85444066
7/5/2020,BROOKLYN,TRUE,18-24,M,BLACK HISPANIC,40.67376013,-73.87880377
7/5/2020,MANHATTAN,FALSE,25-44,M,BLACK HISPANIC,40.86291984,-73.92281505
7/5/2020,MANHATTAN,FALSE,<18,M,BLACK HISPANIC,40.86291984,-73.92281505
7/5/2020,BRONX,FALSE,18-24,M,WHITE HISPANIC,40.81949854,-73.92180276
7/5/2020,MANHATTAN,FALSE,25-44,M,WHITE HISPANIC,40.81157524,-73.94272167
7/5/2020,BRONX,FALSE,25-44,F,WHITE HISPANIC,40.83289521,-73.9267165
7/5/2020,MANHATTAN,FALSE,25-44,F,WHITE HISPANIC,40.86291984,-73.92281505
7/5/2020,BRONX,FALSE,18-24,M,WHITE HISPANIC,40.82741414,-73.87794645
7/5/2020,BRONX,FALSE,25-44,M,WHITE HISPANIC,40.82741414,-73.87794645
7/5/2020,MANHATTAN,FALSE,25-44,M,WHITE HISPANIC,40.86291984,-73.92281505
7/5/2020,MANHATTAN,FALSE,18-24,M,WHITE HISPANIC,40.86291984,-73.92281505
7/4/2020,QUEENS,FALSE,25-44,M,ASIAN / PACIFIC ISLANDER,40.71294498,-73.79518508
7/4/2020,MANHATTAN,TRUE,25-44,M,BLACK,40.79814695,-73.95035745
7/4/2020,BROOKLYN,FALSE,25-44,F,BLACK,40.63242376,-73.88404549
7/4/2020,MANHATTAN,FALSE,18-24,M,BLACK,40.81426713,-73.94818461
7/4/2020,MANHATTAN,FALSE,25-44,M,BLACK,40.82445281,-73.94074501
7/4/2020,BROOKLYN,FALSE,18-24,M,BLACK,40.65119519,-73.89691994
7/4/2020,BRONX,FALSE,18-24,M,BLACK,40.85031637,-73.88643783
7/4/2020,BROOKLYN,FALSE,18-24,M,WHITE HISPANIC,40.66054355,-73.89317434
7/3/2020,BROOKLYN,FALSE,18-24,M,ASIAN / PACIFIC ISLANDER,40.68493183,-73.94880657
7/3/2020,QUEENS,FALSE,<18,M,BLACK,40.71246548,-73.82835619
7/3/2020,STATEN ISLAND,FALSE,25-44,M,BLACK,40.6380787,-74.13184297
7/3/2020,BROOKLYN,FALSE,18-24,M,BLACK,40.68493183,-73.94880657
7/3/2020,BROOKLYN,FALSE,25-44,M,BLACK,40.59487265,-73.94081662
7/3/2020,BRONX,FALSE,25-44,M,BLACK,40.81497249,-73.88620597
7/3/2020,BROOKLYN,FALSE,25-44,M,BLACK,40.69811674,-73.94495771
7/3/2020,QUEENS,FALSE,45-64,M,WHITE HISPANIC,40.7594507,-73.93357514
7/2/2020,BROOKLYN,TRUE,18-24,M,BLACK,40.65734561,-73.90319584
7/2/2020,BROOKLYN,FALSE,25-44,F,BLACK,40.65734561,-73.90319584
7/2/2020,BROOKLYN,FALSE,18-24,M,BLACK,40.65734561,-73.90319584
7/2/2020,BROOKLYN,TRUE,25-44,F,BLACK,40.65734561,-73.90319584
7/2/2020,BROOKLYN,FALSE,18-24,M,BLACK,40.68164752,-73.90879095
7/2/2020,BROOKLYN,TRUE,18-24,M,BLACK,40.65322716,-73.91269771
7/2/2020,MANHATTAN,FALSE,25-44,M,BLACK,40.79091383,-73.93913168
7/2/2020,MANHATTAN,FALSE,25-44,F,BLACK,40.79091383,-73.93913168
7/2/2020,STATEN ISLAND,FALSE,25-44,M,BLACK,40.61549182,-74.08165668
7/2/2020,BRONX,FALSE,25-44,M,BLACK,40.85731131,-73.89240192
7/2/2020,BROOKLYN,FALSE,25-44,M,BLACK,40.63331182,-73.92115173
7/2/2020,BROOKLYN,FALSE,18-24,M,BLACK HISPANIC,40.67165636,-73.95819901
7/2/2020,QUEENS,FALSE,25-44,M,BLACK HISPANIC,40.59368542,-73.75907128
7/2/2020,BRONX,TRUE,25-44,M,BLACK HISPANIC,40.837782,-73.91945661
7/1/2020,BRONX,FALSE,25-44,F,BLACK,40.81144668,-73.91618508
7/1/2020,BRONX,FALSE,18-24,F,BLACK,40.81144668,-73.91618508
7/1/2020,BROOKLYN,FALSE,25-44,M,BLACK,40.6434934,-73.95556658
6/30/2020,BROOKLYN,FALSE,18-24,M,BLACK,40.67013277,-73.95527261
6/30/2020,BROOKLYN,FALSE,18-24,M,BLACK,40.65068305,-73.96331196
6/30/2020,BROOKLYN,FALSE,25-44,M,BLACK,40.69053425,-73.94244409
6/30/2020,BROOKLYN,FALSE,18-24,M,BLACK,40.67013277,-73.95527261
6/30/2020,BROOKLYN,FALSE,18-24,M,BLACK,40.65068305,-73.96331196
6/30/2020,MANHATTAN,FALSE,25-44,M,BLACK,40.78226722,-73.94544288
6/30/2020,BRONX,FALSE,<18,M,BLACK,40.88554117,-73.85332469
6/30/2020,BROOKLYN,FALSE,25-44,M,BLACK,40.65732285,-73.91196477
6/30/2020,BROOKLYN,FALSE,<18,M,BLACK,40.64204376,-73.94960856
6/30/2020,BRONX,FALSE,18-24,F,BLACK,40.88554117,-73.85332469
6/30/2020,BROOKLYN,FALSE,18-24,M,BLACK,40.65732285,-73.91196477
6/30/2020,MANHATTAN,FALSE,18-24,M,BLACK HISPANIC,40.78226722,-73.94544288
6/30/2020,QUEENS,TRUE,18-24,M,WHITE HISPANIC,40.7479031,-73.8696801
6/30/2020,QUEENS,TRUE,18-24,M,WHITE HISPANIC,40.7479031,-73.8696801
6/29/2020,BROOKLYN,TRUE,18-24,M,BLACK,40.6760525,-73.93461244
6/29/2020,BROOKLYN,FALSE,45-64,M,BLACK,40.69267544,-73.90957708
6/29/2020,BROOKLYN,FALSE,25-44,M,BLACK,40.63972943,-73.95274306
6/29/2020,QUEENS,FALSE,18-24,M,BLACK,40.68550991,-73.75267385
6/29/2020,QUEENS,FALSE,25-44,M,BLACK,40.69410526,-73.80336173
6/29/2020,BROOKLYN,FALSE,18-24,M,BLACK,40.66862966,-73.9046288
6/29/2020,BROOKLYN,FALSE,25-44,M,BLACK,40.66460702,-73.95239652
6/29/2020,BROOKLYN,FALSE,25-44,M,BLACK,40.7053935,-73.93875396
6/29/2020,BROOKLYN,FALSE,25-44,M,BLACK HISPANIC,40.71124514,-73.95777065
6/28/2020,MANHATTAN,FALSE,18-24,M,BLACK,40.79124,-73.94597159
6/28/2020,MANHATTAN,FALSE,18-24,M,BLACK,40.79124,-73.94597159
6/28/2020,BRONX,TRUE,<18,M,BLACK,40.84677402,-73.91416891
6/28/2020,BROOKLYN,FALSE,18-24,M,BLACK,40.70534668,-73.94115677
6/28/2020,BROOKLYN,FALSE,25-44,M,BLACK,40.71926088,-73.93831147
6/28/2020,BROOKLYN,FALSE,25-44,F,BLACK,40.71926088,-73.93831147
6/28/2020,BRONX,FALSE,25-44,M,BLACK,40.83173182,-73.91500973
6/28/2020,QUEENS,FALSE,25-44,M,BLACK,40.69471344,-73.80041955
6/28/2020,BROOKLYN,FALSE,18-24,F,BLACK,40.69716883,-73.94374542
6/28/2020,BROOKLYN,FALSE,18-24,M,BLACK,40.67577086,-73.91516206
6/28/2020,BROOKLYN,FALSE,18-24,M,BLACK,40.69716883,-73.94374542
6/28/2020,BROOKLYN,FALSE,25-44,M,BLACK,40.67577086,-73.91516206
6/27/2020,MANHATTAN,FALSE,25-44,M,BLACK,40.7982799,-73.93277002
6/27/2020,BROOKLYN,TRUE,25-44,F,BLACK,40.66636411,-73.88869504
6/27/2020,BROOKLYN,TRUE,18-24,M,BLACK,40.66636411,-73.88869504
6/27/2020,BROOKLYN,FALSE,25-44,M,BLACK,40.63906365,-73.89903954
6/27/2020,BROOKLYN,FALSE,25-44,F,BLACK,40.65348632,-73.91150695
6/27/2020,QUEENS,FALSE,25-44,M,BLACK,40.59373711,-73.7511702
6/27/2020,BRONX,FALSE,25-44,M,BLACK,40.82936334,-73.91435691
6/27/2020,BROOKLYN,FALSE,25-44,M,BLACK,40.65576466,-73.89900436
6/27/2020,BROOKLYN,FALSE,25-44,M,BLACK,40.66955169,-73.91713775
6/27/2020,BRONX,FALSE,25-44,M,BLACK,40.83088657,-73.91862684
6/27/2020,BROOKLYN,FALSE,25-44,M,BLACK,40.65348632,-73.91150695
6/27/2020,BROOKLYN,FALSE,18-24,M,BLACK,40.65576466,-73.89900436
6/27/2020,BRONX,FALSE,25-44,M,BLACK,40.81636722,-73.86762586
6/27/2020,BROOKLYN,FALSE,25-44,M,BLACK,40.66920084,-73.90964067
6/27/2020,QUEENS,FALSE,25-44,M,BLACK,40.5928568,-73.79615315
6/27/2020,BRONX,FALSE,18-24,M,BLACK HISPANIC,40.84144936,-73.90445153
6/27/2020,MANHATTAN,FALSE,18-24,M,WHITE,40.77471672,-73.97468463
6/27/2020,MANHATTAN,FALSE,25-44,M,WHITE HISPANIC,40.78621688,-73.94380583
6/27/2020,MANHATTAN,FALSE,25-44,M,WHITE HISPANIC,40.7732998,-73.98802636
6/27/2020,MANHATTAN,FALSE,25-44,M,WHITE HISPANIC,40.7732998,-73.98802636
6/27/2020,QUEENS,FALSE,25-44,M,WHITE HISPANIC,40.77139502,-73.92661291
6/26/2020,BROOKLYN,FALSE,25-44,M,BLACK,40.69577825,-73.9457938
6/26/2020,QUEENS,FALSE,25-44,M,BLACK,40.59543885,-73.79969409
6/26/2020,BRONX,TRUE,18-24,M,BLACK,40.82854161,-73.9034617
6/26/2020,BROOKLYN,FALSE,18-24,M,BLACK,40.66905867,-73.91739565
6/26/2020,MANHATTAN,FALSE,18-24,F,BLACK,40.79482493,-73.93861909
6/26/2020,BRONX,FALSE,25-44,M,BLACK,40.85761269,-73.89312398
6/26/2020,MANHATTAN,FALSE,25-44,M,BLACK HISPANIC,40.7940942,-73.93681038
6/26/2020,MANHATTAN,TRUE,18-24,F,WHITE HISPANIC,40.74376639,-73.98797167
6/26/2020,MANHATTAN,FALSE,18-24,M,WHITE HISPANIC,40.74376639,-73.98797167
6/26/2020,MANHATTAN,FALSE,18-24,F,WHITE HISPANIC,40.74376639,-73.98797167
6/26/2020,MANHATTAN,TRUE,18-24,M,WHITE HISPANIC,40.74376639,-73.98797167
6/26/2020,BRONX,FALSE,18-24,F,WHITE HISPANIC,40.86402668,-73.89340674
6/25/2020,MANHATTAN,FALSE,18-24,M,BLACK,40.79037825,-73.94976759
6/25/2020,BROOKLYN,FALSE,25-44,F,BLACK,40.62700555,-73.92481528
6/25/2020,MANHATTAN,FALSE,18-24,M,BLACK,40.82581752,-73.94897686
6/25/2020,MANHATTAN,FALSE,18-24,M,BLACK,40.82581752,-73.94897686
6/25/2020,BROOKLYN,FALSE,18-24,M,BLACK,40.68733628,-73.93442064
6/25/2020,BRONX,FALSE,18-24,M,BLACK HISPANIC,40.86106407,-73.89344854
6/25/2020,MANHATTAN,FALSE,<18,F,BLACK HISPANIC,40.79037825,-73.94976759
6/25/2020,BRONX,FALSE,25-44,M,BLACK HISPANIC,40.86106407,-73.89344854
6/25/2020,BRONX,FALSE,18-24,F,WHITE HISPANIC,40.85403864,-73.88404571
